"hafasId";"rmvId";"dhId";"hstName";"nameFahrPlan";"xIplWert";"yIplWert";"xWgs84";"yWgs84";"lno";"istBahnhof";"gueltigAb";"gueltigBis";"verbund1IstGleichRmv";"land";"rp";"landKreis";"gemeindeName";"ortsTeilName";"agsLand";"agsRp";"agsLk";"agsG";"agsOt"
"3022928";"22928";"de:06440:22928";"Borngasse";"Reichelsheim (Wetterau)-Weckesheim Borngasse";"3488939";"5580583";"8,84351331378238";"50,3610835347599";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Reichelsheim (WTK)";"Weckesheim";"06";"4";"40";"021";"060"
"3022929";"22929";"de:06440:22929";"Am Hain";"Butzbach-Nieder-Weisel Am Hain";"3477767";"5586556";"8,68615760134516";"50,4144627206388";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Butzbach";"Nieder-Weisel";"06";"4";"40";"005";"110"
"3022931";"22931";"de:06440:22931";"Im Lettig";"Ober-Mörlen-Langenhain-Ziegenberg Im Lettig";"3474334";"5581158";"8,63822794732119";"50,3657964797531";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Ober-Mörlen";"Langenhain-Ziegenberg";"06";"4";"40";"018";"010"
"3022933";"22933";"de:06440:22933";"Grundschule";"Butzbach-Kirch-Göns Grundschule";"3475293";"5592389";"8,65096644678455";"50,4668001319643";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Butzbach";"Kirch-Göns";"06";"4";"40";"005";"080"
"3022934";"22934";"de:06440:22934";"Licher Straße";"Wölfersheim-Berstadt Licher Straße";"3490463";"5587828";"8,86474624775928";"50,4262414404445";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Wölfersheim";"Berstadt";"06";"4";"40";"024";"010"
"3022936";"22936";"de:06440:22936";"Singbergschule";"Wölfersheim Singbergschule";"3486784";"5585213";"8,81306551467217";"50,4026618128076";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Wölfersheim";"Wölfersheim";"06";"4";"40";"024";"040"
"3022937";"22937";"de:06440:22937";"Einkaufszentrum";"Rockenberg Einkaufszentrum";"3481582";"5587727";"8,73977323055533";"50,4251217701096";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Rockenberg";"Rockenberg";"06";"4";"40";"022";"020"
"3022938";"22938";"de:06440:22938";"Wohnbacher Weg";"Rockenberg Wohnbacher Weg";"3481529";"5588014";"8,73901326052853";"50,4277001453302";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Rockenberg";"Rockenberg";"06";"4";"40";"022";"020"
"3022939";"22939";"de:06440:22939";"Brudergasse";"Butzbach-Griedel Brudergasse";"3479068";"5589441";"8,70430017296019";"50,4404457344902";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Butzbach";"Griedel";"06";"4";"40";"005";"050"
"3022941";"22941";"de:06440:22941";"Am Weiher";"Münzenberg-Ober-Hörgern Am Weiher";"3482298";"5592137";"8,74964034579976";"50,4647882598992";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Münzenberg";"Ober-Hörgern";"06";"4";"40";"015";"030"
"3022942";"22942";"de:06440:22942";"Schule";"Münzenberg-Gambach Schule";"3480922";"5591590";"8,73028878541578";"50,4598277378364";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Münzenberg";"Gambach";"06";"4";"40";"015";"010"
"3022943";"22943";"de:06440:22943";"Dorheimer Straße";"Reichelsheim (Wetterau)-Beienheim Dorheimer Straße";"3487304";"5580507";"8,820538757458";"50,3603672473946";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Reichelsheim (WTK)";"Beienheim";"06";"4";"40";"021";"010"
"3022945";"22945";"de:06440:22945";"Robert-Bosch-Straße";"Karben-Klein-Karben Robert-Bosch-Straße";"3482955";"5565886";"8,76008231169921";"50,2288157367853";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Karben";"Klein-Karben";"06";"4";"40";"012";"030"
"3022946";"22946";"de:06440:22946";"Freseniusstraße";"Friedberg (Hessen) Freseniusstraße";"3482708";"5575770";"8,75616857205896";"50,3176651380124";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Friedberg (Hess)";"Friedberg (Hess)";"06";"4";"40";"008";"040"
"3022949";"22949";"de:06440:22949";"Himbacher Straße";"Büdingen-Eckartshausen Himbacher Straße";"3501629";"5568696";"9,02180009333663";"50,2543220332579";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Büdingen";"Eckartshausen";"06";"4";"40";"004";"080"
"3022951";"22951";"de:06440:22951";"Bücheser Straße";"Büdingen-Orleshausen Bücheser Straße";"3504924";"5572373";"9,06804983927197";"50,2873602335513";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Büdingen";"Orleshausen";"06";"4";"40";"004";"110"
"3022952";"22952";"de:06440:22952";"Am Herrenhöfchen";"Büdingen-Orleshausen Am Herrenhöfchen";"3505015";"5572304";"9,06932580706457";"50,2867391625215";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Büdingen";"Orleshausen";"06";"4";"40";"004";"110"
"3022953";"22953";"de:06440:22953";"Wehrtbornstraße";"Büdingen-Wolferborn Wehrtbornstraße";"3513704";"5577102";"9,19141819420568";"50,3297354818396";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Büdingen";"Wolferborn";"06";"4";"40";"004";"160"
"3022954";"22954";"de:06440:22954";"Parkstraße";"Florstadt-Staden Parkstraße";"3493746";"5577301";"8,91112236396524";"50,3316495940711";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Florstadt";"Staden";"06";"4";"40";"007";"050"
"3022955";"22955";"de:06440:22955";"Florstädter Kreuz";"Florstadt-Nieder-Florstadt Florstädter Kreuz";"3487399";"5576543";"8,82200655832384";"50,3247334413822";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Florstadt";"Nieder-Florstadt";"06";"4";"40";"007";"020"
"3022956";"22956";"de:06440:22956";"Untertorstraße";"Gedern-Wenings Untertorstraße";"3513734";"5583114";"9,19205817560665";"50,3837817143347";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Gedern";"Wenings";"06";"4";"40";"009";"060"
"3022957";"22957";"de:06440:22957";"Kreuzweg";"Gedern-Wenings Kreuzweg";"3513984";"5583128";"9,19557368884773";"50,3839016957584";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Gedern";"Wenings";"06";"4";"40";"009";"060"
"3022958";"22958";"de:06440:22958";"Hillersbachstraße";"Hirzenhain-Glashütten Hillersbachstraße";"3509486";"5586868";"9,1324256879098";"50,4176130293607";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Hirzenhain (WTK)";"Glashütten";"06";"4";"40";"011";"010"
"3022960";"22960";"de:06440:22960";"Sudetenstraße";"Bad Nauheim-Schwalheim Sudetenstraße";"3482896";"5579879";"8,75862155990265";"50,3546099035227";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Schwalheim";"06";"4";"40";"002";"040"
"3022961";"22961";"de:06440:22961";"Hauptstraße";"Bad Nauheim-Schwalheim Hauptstraße";"3483314";"5579821";"8,76449758448209";"50,354100503693";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Schwalheim";"06";"4";"40";"002";"040"
"3022962";"22962";"de:06440:22962";"Schule";"Bad Nauheim-Schwalheim Schule";"3483305";"5580059";"8,7643605617795";"50,3562398252774";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Schwalheim";"06";"4";"40";"002";"040"
"3022963";"22963";"de:06440:22963";"Rathaus";"Bad Nauheim-Rödgen Rathaus";"3483537";"5581022";"8,76757842387049";"50,3649035569975";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Rödgen";"06";"4";"40";"002";"030"
"3022964";"22964";"de:06440:22964";"Brückenstraße";"Bad Nauheim-Rödgen Brückenstraße";"3483236";"5581191";"8,76334052579816";"50,3664143262013";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Rödgen";"06";"4";"40";"002";"030"
"3022965";"22965";"de:06440:22965";"Bodestraße";"Bad Nauheim Bodestraße";"3482031";"5582066";"8,74636267576489";"50,3742447863539";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Bad Nauheim";"06";"4";"40";"002";"010"
"3022966";"22966";"de:06440:22966";"Ernst-Moritz-Arndt-Straße";"Bad Nauheim Ernst-Moritz-Arndt-Straße";"3482037";"5581679";"8,74646551323143";"50,3707659246757";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Bad Nauheim";"06";"4";"40";"002";"010"
"3022967";"22967";"de:06440:22967";"Gutenbergstraße";"Bad Nauheim Gutenbergstraße";"3480586";"5580553";"8,72612830516238";"50,3605973026127";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Bad Nauheim";"06";"4";"40";"002";"010"
"3022968";"22968";"de:06440:22968";"Rohrbacher Weg";"Glauburg-Glauberg Rohrbacher Weg";"3500119";"5575600";"9,00062863185179";"50,3163911755883";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Glauburg";"Glauberg";"06";"4";"40";"010";"010"
"3022969";"22969";"de:06440:22969";"Enzheimer Straße";"Glauburg-Glauberg Enzheimer Straße";"3499906";"5575215";"8,99763820074327";"50,3129300357829";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Glauburg";"Glauberg";"06";"4";"40";"010";"010"
"3022970";"22970";"de:06440:22970";"Effolderbacher Weg";"Glauburg-Stockheim Effolderbacher Weg";"3500554";"5577146";"9,00673825616625";"50,3302894029838";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Glauburg";"Stockheim (WTK)";"06";"4";"40";"010";"020"
"3022971";"22971";"de:06440:22971";"Friedhof";"Butzbach Friedhof";"3476860";"5588938";"8,67325006961502";"50,435840994412";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Butzbach";"Butzbach";"06";"4";"40";"005";"020"
"3022972";"22972";"de:06440:22972";"Gießener Straße";"Florstadt-Stammheim Gießener Straße";"3494116";"5575239";"8,91635118004187";"50,3131161721681";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Florstadt";"Stammheim";"06";"4";"40";"007";"060"
"3022974";"22974";"de:06440:22974";"Stammheimer Straße";"Altenstadt Stammheimer Straße";"3496130";"5572445";"8,94465494675572";"50,2880149297283";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Altenstadt";"Altenstadt";"06";"4";"40";"001";"010"
"3022975";"22975";"de:06440:22975";"Stammheimer Straße";"Florstadt-Staden Stammheimer Straße";"3493757";"5576962";"8,9112824892957";"50,3286021271775";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Florstadt";"Staden";"06";"4";"40";"007";"050"
"3022976";"22976";"de:06440:22976";"Neugasse";"Reichelsheim (Wetterau) Neugasse";"3491059";"5579858";"8,87332359949635";"50,3546019867237";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Reichelsheim (WTK)";"Reichelsheim (WTK)";"06";"4";"40";"021";"050"
"3022977";"22977";"de:06440:22977";"Heuchelheim";"Reichelsheim (Wetterau)-Heuchelheim";"3490576";"5581274";"8,86650124150759";"50,3673240780697";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Reichelsheim (WTK)";"Heuchelheim (WTK)";"06";"4";"40";"021";"040"
"3022979";"22979";"de:06440:22979";"Gewerbegebiet";"Florstadt-Nieder-Mockstadt Gewerbegebiet";"3495374";"5577206";"8,93398823764428";"50,3308106542755";"VGO-FB";"0";"14.12.2008";"";"1";"Hessen";"Darmstadt";"Wetterau";"Florstadt";"Nieder-Mockstadt";"06";"4";"40";"007";"030"
"3022980";"22980";"de:06440:22980";"Schule";"Echzell Schule";"3491870";"5583565";"8,88463895922444";"50,3879391605212";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Echzell";"Echzell";"06";"4";"40";"006";"030"
"3022982";"22982";"de:06440:22982";"Schule";"Florstadt-Nieder-Florstadt Schule";"3490474";"5575708";"8,86520864045419";"50,3172847013797";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Florstadt";"Nieder-Florstadt";"06";"4";"40";"007";"020"
"3022983";"22983";"de:06440:22983";"Kronstraße";"Echzell-Bingenheim Kronstraße";"3492701";"5582031";"8,89635374241322";"50,3741596824355";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Echzell";"Bingenheim";"06";"4";"40";"006";"010"
"3022984";"22984";"de:06440:22984";"Schützenweg";"Reichelsheim (Wetterau)-Blofeld Schützenweg";"3494667";"5580908";"8,92400618895357";"50,3640852552724";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Reichelsheim (WTK)";"Blofeld";"06";"4";"40";"021";"020"
"3022986";"22986";"de:06440:22986";"Untergasse";"Ranstadt-Ober-Mockstadt Untergasse";"3497490";"5578912";"8,96369473975675";"50,3461603673662";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Ranstadt";"Ober-Mockstadt";"06";"4";"40";"020";"040"
"3022987";"22987";"de:06440:22987";"Am Hain";"Echzell-Bisses Am Hain";"3493328";"5584313";"8,90512695778109";"50,3946819636683";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Echzell";"Bisses";"06";"4";"40";"006";"020"
"3022988";"22988";"de:06440:22988";"Bingenheimer Straße";"Florstadt-Leidhecken Bingenheimer Straße";"3492780";"5579144";"8,89751981387842";"50,3482069012437";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Florstadt";"Leidhecken";"06";"4";"40";"007";"010"
"3022989";"22989";"de:06440:22989";"Bornfloßstraße";"Altenstadt-Waldsiedlung Bornfloßstraße";"3497500";"5570308";"8,96389281615226";"50,268810730722";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Altenstadt";"Waldsiedlung";"06";"4";"40";"001";"999"
"3022991";"22991";"de:06440:22991";"Janusz-Korczak-Schule";"Altenstadt Janusz-Korczak-Schule";"3496255";"5572411";"8,94640926278457";"50,2877100821153";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Altenstadt";"Altenstadt";"06";"4";"40";"001";"010"
"3022992";"22992";"de:06440:22992";"Altenstadthalle";"Altenstadt Altenstadthalle";"3496451";"5572386";"8,94915971743815";"50,2874865525044";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Altenstadt";"Altenstadt";"06";"4";"40";"001";"010"
"3022993";"22993";"de:06440:22993";"Feuerwehrhaus";"Altenstadt-Höchst Feuerwehrhaus";"3495067";"5570420";"8,92976568072516";"50,2698021891103";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Altenstadt";"Höchst (WTK)";"06";"4";"40";"001";"030"
"3022994";"22994";"de:06440:22994";"Hauptstraße";"Limeshain-Rommelhausen Hauptstraße";"3498008";"5569557";"8,9710221202065";"50,2620611718429";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Limeshain";"Rommelhausen";"06";"4";"40";"014";"030"
"3022995";"22995";"de:06440:22995";"Heegheimer Straße";"Altenstadt-Lindheim Heegheimer Straße";"3498621";"5572752";"8,9796070658747";"50,2907860540045";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Altenstadt";"Lindheim";"06";"4";"40";"001";"040"
"3022996";"22996";"de:06440:22996";"Speckbrücksiedlung";"Bad Nauheim-Schwalheim Speckbrücksiedlung";"3483523";"5580338";"8,76741163346937";"50,3587541339199";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Schwalheim";"06";"4";"40";"002";"040"
"3022997";"22997";"de:06440:22997";"Eichbergstraße";"Bad Nauheim-Wisselsheim Eichbergstraße";"3483291";"5582401";"8,76405974619107";"50,377293542344";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Wisselsheim";"06";"4";"40";"002";"060"
"3022998";"22998";"de:06440:22998";"Wölfersheimer Weg";"Bad Nauheim-Wisselsheim Wölfersheimer Weg";"3483362";"5582464";"8,765055075895";"50,3778619136626";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Wisselsheim";"06";"4";"40";"002";"060"
"3022999";"22999";"de:06440:22999";"Södeler Weg";"Bad Nauheim-Wisselsheim Södeler Weg";"3483342";"5582269";"8,76478255746275";"50,3761083386986";"VGO-FB";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Wetterau";"Bad Nauheim";"Wisselsheim";"06";"4";"40";"002";"060"
"3023002";"23002";"de:06437:23002";"Geyersmühle";"Michelstadt-Vielbrunn Geyersmühle";"3508882";"5507974";"9,12210409915249";"49,7083394981621";"OREG";"0";"11.12.2011";"";"1";"Hessen";"Darmstadt";"Odenwald";"Michelstadt";"Vielbrunn";"06";"4";"37";"011";"060"
"3023003";"23003";"de:06437:23003";"Kino";"Erbach (Odw.) Kino";"3499776";"5502825";"8,99586073479467";"49,6621101422399";"OREG";"0";"11.12.2011";"";"1";"Hessen";"Darmstadt";"Odenwald";"Erbach";"Erbach";"06";"4";"37";"006";"050"
"3023006";"23006";"de:06437:23006";"Brückenstraße";"Breuberg-Neustadt Brückenstraße";"3502366";"5520137";"9,03183847641706";"49,8177552653966";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Breuberg";"Neustadt";"06";"4";"37";"004";"020"
"3023010";"23010";"de:06437:23010";"Breitenbacher Straße";"Breuberg-Neustadt Breitenbacher Straße";"3503155";"5519633";"9,04279785438496";"49,8132203468439";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Breuberg";"Neustadt";"06";"4";"37";"004";"020"
"3023011";"23011";"de:06437:23011";"Rosenbach";"Breuberg-Neustadt Rosenbach";"3503455";"5520600";"9,04697459972347";"49,8219127433216";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Breuberg";"Neustadt";"06";"4";"37";"004";"020"
"3023012";"23012";"de:06437:23012";"Ort";"Breuberg-Rai-Breitenbach Ort";"3503508";"5519605";"9,04770220455142";"49,8129666646193";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Breuberg";"Rai-Breitenbach";"06";"4";"37";"004";"030"
"3023013";"23013";"de:06437:23013";"Schule";"Breuberg-Rai-Breitenbach Schule";"3503945";"5519563";"9,05377345033615";"49,8125863626074";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Breuberg";"Rai-Breitenbach";"06";"4";"37";"004";"030"
"3023018";"23018";"de:06437:23018";"Markt";"Breuberg-Wald-Amorbach Markt";"3501659";"5523434";"9,02202830704731";"49,8473999604444";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Breuberg";"Wald-Amorbach";"06";"4";"37";"004";"050"
"3023019";"23019";"de:06437:23019";"Volksbank";"Breuberg-Wald-Amorbach Volksbank";"3501983";"5523529";"9,02653363366178";"49,8482531071014";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Breuberg";"Wald-Amorbach";"06";"4";"37";"004";"050"
"3023020";"23020";"de:06437:23020";"Fa. Braun";"Oberzent-Beerfelden Firma Braun";"3497831";"5491602";"8,96898337037646";"49,5611996393351";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023021";"23021";"de:06437:23021";"Eberbacher Weg";"Oberzent-Beerfelden Eberbacher Weg";"3498550";"5491839";"8,97892079545039";"49,5633327190501";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023024";"23024";"de:06437:23024";"Gammelsbacher Straße";"Oberzent-Beerfelden Gammelsbacher Straße";"3498253";"5492120";"8,97481409308199";"49,5658584266904";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023025";"23025";"de:06437:23025";"Grundschule";"Oberzent-Beerfelden Grundschule";"3498154";"5491956";"8,97344632469913";"49,564383584119";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023026";"23026";"de:06437:23026";"Gesamtschule";"Oberzent-Beerfelden Gesamtschule";"3498758";"5492447";"8,98179402060843";"49,5687997933643";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023027";"23027";"de:06437:23027";"Kindergarten";"Oberzent-Beerfelden Kindergarten";"3498357";"5491839";"8,97625295355679";"49,5633322169733";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023028";"23028";"de:06437:23028";"Markt";"Oberzent-Beerfelden Markt";"3498171";"5492444";"8,97367901890692";"49,5687713033414";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023029";"23029";"de:06437:23029";"Post";"Oberzent-Beerfelden Post";"3498367";"5492442";"8,97638863924811";"49,5687538908012";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023031";"23031";"de:06437:23031";"Turnhalle";"Oberzent-Beerfelden Turnhalle";"3498023";"5492105";"8,97163471212452";"49,5657228416651";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Beerfelden";"06";"4";"37";"016";"020"
"3023032";"23032";"de:06437:23032";"Eiche";"Oberzent-Airlenbach Eiche";"3495830";"5493920";"8,94130001301722";"49,5820304633653";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Airlenbach";"06";"4";"37";"016";"010"
"3023033";"23033";"de:06437:23033";"Eichenstraße";"Oberzent-Airlenbach Eichenstraße";"3494379";"5495329";"8,92121493420802";"49,5946870884218";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Airlenbach";"06";"4";"37";"016";"010"
"3023034";"23034";"de:06437:23034";"Liederbach";"Oberzent-Airlenbach Liederbach";"3495865";"5492745";"8,94179643207922";"49,5714661614205";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Airlenbach";"06";"4";"37";"016";"010"
"3023035";"23035";"de:06437:23035";"Ortsmitte";"Oberzent-Airlenbach Ortsmitte";"3494773";"5494571";"8,92667481744154";"49,5878754042528";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Airlenbach";"06";"4";"37";"016";"010"
"3023036";"23036";"de:06437:23036";"Telefonzelle";"Oberzent-Airlenbach Telefonzelle";"3495443";"5494213";"8,93594505043669";"49,584662044158";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Airlenbach";"06";"4";"37";"016";"010"
"3023037";"23037";"de:06437:23037";"Haus Hörr";"Oberzent-Falken-Gesäß Haus Hörr";"3494845";"5490210";"8,92772797505416";"49,5486657868602";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Falken-Gesäß";"06";"4";"37";"016";"040"
"3023038";"23038";"de:06437:23038";"Leonhardshof";"Oberzent-Falken-Gesäß Leonhardshof";"3495768";"5489831";"8,94048688684394";"49,5452653351948";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Falken-Gesäß";"06";"4";"37";"016";"040"
"3023039";"23039";"de:06437:23039";"Postweg";"Oberzent-Falken-Gesäß Postweg";"3495114";"5490757";"8,93143843049998";"49,5535861815473";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Falken-Gesäß";"06";"4";"37";"016";"040"
"3023040";"23040";"de:06437:23040";"Schlawitzer";"Oberzent-Falken-Gesäß Schlawitzer";"3495993";"5490580";"8,94358824966992";"49,5520012430954";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Falken-Gesäß";"06";"4";"37";"016";"040"
"3023041";"23041";"de:06437:23041";"Schulhaus";"Oberzent-Falken-Gesäß Schulhaus";"3495303";"5491205";"8,93404508682351";"49,5576157127505";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Falken-Gesäß";"06";"4";"37";"016";"040"
"3023042";"23042";"de:06437:23042";"Kreuzung Kirchweg";"Oberzent-Falken-Gesäß Kreuzung Kirchweg";"3495514";"5492073";"8,93695145395557";"49,5654216177473";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Falken-Gesäß";"06";"4";"37";"016";"040"
"3023043";"23043";"de:06437:23043";"Klenge";"Oberzent-Gammelsbach Klenge";"3497598";"5486546";"8,96579390585114";"49,5157394251631";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Gammelsbach";"06";"4";"37";"016";"060"
"3023044";"23044";"de:06437:23044";"Gasthaus Krone";"Oberzent-Gammelsbach Gasthaus Krone";"3497670";"5488602";"8,96677591116866";"49,5342255854559";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Gammelsbach";"06";"4";"37";"016";"060"
"3023045";"23045";"de:06437:23045";"Post";"Oberzent-Gammelsbach Post";"3497586";"5487770";"8,96562061789334";"49,5267445942218";"OREG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Odenwald";"Oberzent";"Gammelsbach";"06";"4";"37";"016";"060"
